mode,circuit_id,selected_step_index,matrix_size,nnz_A,selected_edge_budget,interface_solve_mode,direct_solve_baseline,gmres_used,gmres_iterations,gmres_info,true_rel_residual,chosen_success,setup_time,solve_time,total_wall_time,peak_rss_kb,status,timeout_hit,P_nnz,P_factor_fill_nnz,failure_stage,failure_reason
interface_basis_constant_r2_sparse,28,10,398,2614,,,False,True,5,0,7.289407674827179e-10,True,0.06057926779612899,0.025764953810721636,0.09820611914619803,388424,ok,False,49,73,,
interface_basis_constant_r4_sparse,28,10,398,2614,,,False,True,5,0,7.869346259848983e-10,True,0.061850572004914284,0.02732846885919571,0.10102157993242145,388424,ok,False,49,73,,
interface_basis_graph_laplacian_r1_sparse,28,10,398,2614,,,False,True,5,0,7.653214179418606e-10,True,0.06356591312214732,0.02404280100017786,0.10032174224033952,388452,ok,False,49,73,,
interface_basis_graph_laplacian_r2_sparse,28,10,398,2614,,,False,True,5,0,8.600808771901513e-10,True,0.09589240187779069,0.03387105790898204,0.14867799589410424,388492,ok,False,49,73,,
interface_basis_graph_laplacian_r4_sparse,28,10,398,2614,,,False,True,5,0,6.533352172371397e-10,True,0.06681751506403089,0.024035317823290825,0.10340600041672587,388592,ok,False,49,73,,
interface_basis_snapshot_pod_r1_sparse,28,10,398,2614,,,False,True,5,0,4.286601732530041e-12,True,0.06641531782224774,0.02659999718889594,0.10611268691718578,388472,ok,False,49,73,,
interface_basis_snapshot_pod_r2_sparse,28,10,398,2614,,,False,True,5,0,4.944430683739089e-12,True,0.05894149374216795,0.024221708066761494,0.09492891794070601,388504,ok,False,49,73,,
interface_basis_snapshot_pod_r4_sparse,28,10,398,2614,,,False,True,5,0,1.9401536524567196e-12,True,0.05961452191695571,0.025400277227163315,0.0966377048753202,388508,ok,False,49,73,,
interface_basis_schur_low_rank_r1_sparse,28,10,398,2614,,,False,True,5,0,1.0453237036993772e-11,True,0.06170642003417015,0.024984975811094046,0.09804900269955397,388460,ok,False,49,73,,
interface_basis_schur_low_rank_r2_sparse,28,10,398,2614,,,False,True,5,0,1.3298699997561993e-11,True,0.06108310725539923,0.024422426242381334,0.09735270217061043,388496,ok,False,49,73,,
interface_basis_schur_low_rank_r4_sparse,28,10,398,2614,,,False,True,5,0,1.2298061488699838e-11,True,0.06655188510194421,0.028452144004404545,0.10747796716168523,388500,ok,False,49,73,,
semantic_cell_core_sparse,29,11,296,1936,,,False,True,6,0,7.539961905749974e-10,True,0.008614129852503538,0.0023124837316572666,0.024993341881781816,386148,ok,False,,,,
local_sparse_schur_sparse,29,11,296,1936,4096,spilu,False,True,5,0,1.1835326945436146e-12,True,0.059160948265343904,0.034989853855222464,0.10810699174180627,386908,ok,False,37,57,,
interface_basis_constant_r1_sparse,29,11,296,1936,,,False,True,5,0,3.4462766677345147e-10,True,0.0591000528074801,0.019171068910509348,0.09423939930275083,389644,ok,False,37,57,,
interface_basis_constant_r2_sparse,29,11,296,1936,,,False,True,5,0,3.753056809521288e-10,True,0.05539313284680247,0.023538433015346527,0.08729124628007412,389688,ok,False,37,57,,
interface_basis_constant_r4_sparse,29,11,296,1936,,,False,True,5,0,3.753056809521288e-10,True,0.06783683504909277,0.01937365997582674,0.1013412419706583,389696,ok,False,37,57,,
interface_basis_graph_laplacian_r1_sparse,29,11,296,1936,,,False,True,5,0,3.4168742896523956e-10,True,0.04437007801607251,0.018686596304178238,0.07159095304086804,389860,ok,False,37,57,,
interface_basis_graph_laplacian_r2_sparse,29,11,296,1936,,,False,True,5,0,3.753056809502683e-10,True,0.04959369311109185,0.03273801365867257,0.0912390910089016,389768,ok,False,37,57,,
interface_basis_graph_laplacian_r4_sparse,29,11,296,1936,,,False,True,5,0,4.077345849048513e-10,True,0.045031191781163216,0.018908645026385784,0.07261138502508402,389764,ok,False,37,57,,
interface_basis_snapshot_pod_r1_sparse,29,11,296,1936,,,False,True,5,0,5.840227152693934e-12,True,0.058449899312108755,0.019676549825817347,0.0866955048404634,389772,ok,False,37,57,,
interface_basis_snapshot_pod_r2_sparse,29,11,296,1936,,,False,True,5,0,5.4695802815843544e-12,True,0.05143597209826112,0.022043236065655947,0.08758498914539814,387944,ok,False,37,57,,
interface_basis_snapshot_pod_r4_sparse,29,11,296,1936,,,False,True,5,0,3.2597265424626013e-12,True,0.06507984409108758,0.01900854194536805,0.10143664199858904,387928,ok,False,37,57,,
interface_basis_schur_low_rank_r1_sparse,29,11,296,1936,,,False,True,5,0,1.1835335229937677e-12,True,0.050749088171869516,0.022974900901317596,0.08523315144702792,389748,ok,False,37,57,,
interface_basis_schur_low_rank_r2_sparse,29,11,296,1936,,,False,True,5,0,2.410329805808086e-12,True,0.04557960480451584,0.024219393730163574,0.07837223308160901,389788,ok,False,37,57,,
interface_basis_schur_low_rank_r4_sparse,29,11,296,1936,,,False,True,5,0,3.7216160948637765e-12,True,0.045867056120187044,0.019619752652943134,0.07372269732877612,389784,ok,False,37,57,,
semantic_cell_core_sparse,30,12,402,2550,,,False,True,8,0,2.602782781753351e-10,True,0.007369345985352993,0.0019662720151245594,0.020149792078882456,386556,ok,False,,,,
local_sparse_schur_sparse,30,12,402,2550,4096,spilu,False,True,7,0,7.602111653667272e-12,True,0.06005543190985918,0.030367982108145952,0.10170629993081093,387232,ok,False,68,105,,
interface_basis_constant_r1_sparse,30,12,402,2550,,,False,True,7,0,4.934567198799635e-12,True,0.06320907082408667,0.033003675285726786,0.10764133371412754,388484,ok,False,68,105,,
interface_basis_constant_r2_sparse,30,12,402,2550,,,False,True,7,0,7.986903026701687e-09,True,0.06260232906788588,0.0415469310246408,0.11537724081426859,388396,ok,False,68,105,,
interface_basis_constant_r4_sparse,30,12,402,2550,,,False,True,7,0,7.986903025198712e-09,True,0.06499442225322127,0.03283908497542143,0.10869638063013554,388444,ok,False,68,105,,
interface_basis_graph_laplacian_r1_sparse,30,12,402,2550,,,False,True,7,0,7.602277637272126e-12,True,0.08476417791098356,0.040306656155735254,0.13604673137888312,388508,ok,False,68,105,,
interface_basis_graph_laplacian_r2_sparse,30,12,402,2550,,,False,True,7,0,7.602898967827524e-12,True,0.05979389976710081,0.031317869666963816,0.10184070281684399,388540,ok,False,68,105,,
interface_basis_graph_laplacian_r4_sparse,30,12,402,2550,,,False,True,7,0,9.549774787662931e-09,True,0.08257605787366629,0.03637511329725385,0.13751885294914246,388536,ok,False,68,105,,
interface_basis_snapshot_pod_r1_sparse,30,12,402,2550,,,False,True,7,0,2.583151497099956e-11,True,0.06588723277673125,0.05616728076711297,0.14255787199363112,388540,ok,False,68,105,,
interface_basis_snapshot_pod_r2_sparse,30,12,402,2550,,,False,True,7,0,3.895977259170468e-11,True,0.08886235486716032,0.03481320198625326,0.13447841815650463,388560,ok,False,68,105,,
interface_basis_snapshot_pod_r4_sparse,30,12,402,2550,,,False,True,7,0,1.4787150707721787e-09,True,0.07254722388461232,0.030894753988832235,0.1151339327916503,388564,ok,False,68,105,,
interface_basis_schur_low_rank_r1_sparse,30,12,402,2550,,,False,True,7,0,7.602111653667272e-12,True,0.058687916956841946,0.041935643181204796,0.1113875899463892,388528,ok,False,68,105,,
interface_basis_schur_low_rank_r2_sparse,30,12,402,2550,,,False,True,7,0,7.602241230883029e-12,True,0.08190991403535008,0.044667225796729326,0.13718124805018306,388560,ok,False,68,105,,
interface_basis_schur_low_rank_r4_sparse,30,12,402,2550,,,False,True,7,0,7.601783349038324e-12,True,0.08646888704970479,0.04804031923413277,0.14939329214394093,388556,ok,False,68,105,,
semantic_cell_core_sparse,35,13,427,2747,,,False,True,8,0,2.445253437658019e-10,True,0.009127136785537004,0.0030426187440752983,0.024358156137168407,386592,ok,False,,,,
local_sparse_schur_sparse,35,13,427,2747,4096,spilu,False,True,7,0,1.0242143347862074e-11,True,0.0743052838370204,0.040051145013421774,0.13278774498030543,387476,ok,False,63,94,,
interface_basis_constant_r1_sparse,35,13,427,2747,,,False,True,7,0,5.61608020065145e-12,True,0.07383315498009324,0.033966016955673695,0.11938671069219708,388516,ok,False,63,94,,
interface_basis_constant_r2_sparse,35,13,427,2747,,,False,True,7,0,7.006348888638928e-12,True,0.08429874200373888,0.049190683756023645,0.14539969293400645,388552,ok,False,63,94,,
interface_basis_constant_r4_sparse,35,13,427,2747,,,False,True,8,0,1.02960450716581e-09,True,0.06734058959409595,0.0394351352006197,0.11889418261125684,388576,ok,False,63,94,,
interface_basis_graph_laplacian_r1_sparse,35,13,427,2747,,,False,True,7,0,2.714492530784768e-09,True,0.0694858399219811,0.0410231351852417,0.12673544883728027,388652,ok,False,63,94,,
interface_basis_graph_laplacian_r2_sparse,35,13,427,2747,,,False,True,7,0,4.074055418382382e-09,True,0.06676600780338049,0.033610847778618336,0.11340572917833924,388808,ok,False,63,94,,
interface_basis_graph_laplacian_r4_sparse,35,13,427,2747,,,False,True,8,0,1.029754797290044e-09,True,0.09059277316555381,0.038980087731033564,0.1602650536224246,388676,ok,False,63,94,,
interface_basis_snapshot_pod_r1_sparse,35,13,427,2747,,,False,True,7,0,1.0221351785960594e-11,True,0.10287865670397878,0.03368058893829584,0.1474134442396462,388772,ok,False,63,94,,
interface_basis_snapshot_pod_r2_sparse,35,13,427,2747,,,False,True,7,0,9.752995445999032e-12,True,0.0700300638563931,0.03497380530461669,0.11669255932793021,388704,ok,False,63,94,,
interface_basis_snapshot_pod_r4_sparse,35,13,427,2747,,,False,True,7,0,1.030085133121842e-11,True,0.06574620818719268,0.03192632691934705,0.1092306668870151,388728,ok,False,63,94,,
interface_basis_schur_low_rank_r1_sparse,35,13,427,2747,,,False,True,7,0,1.0242143347789298e-11,True,0.0960824596695602,0.039180285297334194,0.15382137103006244,388668,ok,False,63,94,,
interface_basis_schur_low_rank_r2_sparse,35,13,427,2747,,,False,True,7,0,1.0241787858093367e-11,True,0.06634622719138861,0.03292653989046812,0.11182154715061188,388692,ok,False,63,94,,
interface_basis_schur_low_rank_r4_sparse,35,13,427,2747,,,False,True,7,0,1.645768785299645e-10,True,0.06405991315841675,0.03262696601450443,0.10822890093550086,388672,ok,False,63,94,,
semantic_cell_core_sparse,37,14,98,594,,,False,True,8,0,1.7517381701172314e-10,True,0.004880779888480902,0.0032447087578475475,0.01387933362275362,385320,ok,False,,,,
local_sparse_schur_sparse,37,14,98,594,4096,spilu,False,True,7,0,1.4679195043758734e-13,True,0.014088899828493595,0.011335344053804874,0.028912751004099846,385884,ok,False,19,29,,
interface_basis_constant_r1_sparse,37,14,98,594,,,False,True,7,0,1.4679042730793482e-13,True,0.0196460229344666,0.013060672674328089,0.036325700115412474,387100,ok,False,19,29,,
interface_basis_constant_r2_sparse,37,14,98,594,,,False,True,7,0,1.4679042730793482e-13,True,0.02039340091869235,0.009840698912739754,0.03379907226189971,387100,ok,False,19,29,,
interface_basis_constant_r4_sparse,37,14,98,594,,,False,True,7,0,1.4679042730793482e-13,True,0.07830116804689169,0.009853133000433445,0.09158610366284847,387104,ok,False,19,29,,
interface_basis_graph_laplacian_r1_sparse,37,14,98,594,,,False,True,7,0,1.4679042730793482e-13,True,0.018586328253149986,0.009648648090660572,0.031731279101222754,387160,ok,False,19,29,,
interface_basis_graph_laplacian_r2_sparse,37,14,98,594,,,False,True,7,0,1.4679207526864065e-13,True,0.020283402409404516,0.011753841768950224,0.035550298634916544,387324,ok,False,19,29,,
interface_basis_graph_laplacian_r4_sparse,37,14,98,594,,,False,True,7,0,1.4679199809499128e-13,True,0.019254415296018124,0.009956256952136755,0.032724048011004925,387212,ok,False,19,29,,
interface_basis_snapshot_pod_r1_sparse,37,14,98,594,,,False,True,7,0,1.4679197739410165e-13,True,0.020182562991976738,0.009736373089253902,0.03363944170996547,387188,ok,False,19,29,,
interface_basis_snapshot_pod_r2_sparse,37,14,98,594,,,False,True,7,0,1.467920403295194e-13,True,0.027974404860287905,0.009985001292079687,0.04126787465065718,387228,ok,False,19,29,,
interface_basis_snapshot_pod_r4_sparse,37,14,98,594,,,False,True,7,0,1.4679192412448327e-13,True,0.022428401745855808,0.009571542963385582,0.03583350405097008,387236,ok,False,19,29,,
interface_basis_schur_low_rank_r1_sparse,37,14,98,594,,,False,True,7,0,1.4679195043758724e-13,True,0.027390295173972845,0.009899251163005829,0.040772323962301016,387196,ok,False,19,29,,
interface_basis_schur_low_rank_r2_sparse,37,14,98,594,,,False,True,7,0,1.4679199119052473e-13,True,0.01839414518326521,0.00951102888211608,0.03105651820078492,387208,ok,False,19,29,,
interface_basis_schur_low_rank_r4_sparse,37,14,98,594,,,False,True,7,0,1.4679192423427935e-13,True,0.02007003128528595,0.009814589750021696,0.03365780599415302,387236,ok,False,19,29,,
semantic_cell_core_sparse,38,15,129,813,,,False,True,8,0,1.192557986660861e-10,True,0.003138418775051832,0.001978195272386074,0.009384651202708483,385468,ok,False,,,,
local_sparse_schur_sparse,38,15,129,813,4096,spilu,False,True,7,0,2.2431420291835637e-13,True,0.01750684529542923,0.012551954947412014,0.03416548203676939,386048,ok,False,20,33,,
interface_basis_constant_r1_sparse,38,15,129,813,,,False,True,7,0,2.2431428866044058e-13,True,0.02281856583431363,0.011928100138902664,0.03902698727324605,387336,ok,False,20,33,,
interface_basis_constant_r2_sparse,38,15,129,813,,,False,True,7,0,2.2431428866044058e-13,True,0.027103164233267307,0.012386172078549862,0.04393864516168833,387348,ok,False,20,33,,
interface_basis_constant_r4_sparse,38,15,129,813,,,False,True,7,0,2.2431428866044058e-13,True,0.02597927814349532,0.01191026670858264,0.0422093290835619,387460,ok,False,20,33,,
interface_basis_graph_laplacian_r1_sparse,38,15,129,813,,,False,True,7,0,2.2431428866044058e-13,True,0.03774195723235607,0.011899455916136503,0.05877991020679474,387420,ok,False,20,33,,
interface_basis_graph_laplacian_r2_sparse,38,15,129,813,,,False,True,7,0,2.2431426374219073e-13,True,0.0254342220723629,0.011623926926404238,0.04096844187006354,387456,ok,False,20,33,,
interface_basis_graph_laplacian_r4_sparse,38,15,129,813,,,False,True,7,0,2.243145027045033e-13,True,0.02521483926102519,0.012361134868115187,0.04201836930587888,387468,ok,False,20,33,,
interface_basis_snapshot_pod_r1_sparse,38,15,129,813,,,False,True,7,0,2.2431442838556877e-13,True,0.027154741808772087,0.01394041907042265,0.045656018890440464,387464,ok,False,20,33,,
interface_basis_snapshot_pod_r2_sparse,38,15,129,813,,,False,True,7,0,2.2431438264784863e-13,True,0.023484932258725166,0.01207182090729475,0.03955222573131323,387496,ok,False,20,33,,
interface_basis_snapshot_pod_r4_sparse,38,15,129,813,,,False,True,7,0,2.2431444592838287e-13,True,0.02501460211351514,0.011844612658023834,0.041832197923213243,387492,ok,False,20,33,,
interface_basis_schur_low_rank_r1_sparse,38,15,129,813,,,False,True,7,0,2.2431428614035255e-13,True,0.024547803215682507,0.011991930194199085,0.04065442085266113,387556,ok,False,20,33,,
interface_basis_schur_low_rank_r2_sparse,38,15,129,813,,,False,True,7,0,2.2431428614035255e-13,True,0.027430310379713774,0.012068884912878275,0.04376337490975857,387464,ok,False,20,33,,
interface_basis_schur_low_rank_r4_sparse,38,15,129,813,,,False,True,7,0,2.2431432255703026e-13,True,0.021734324749559164,0.011656909715384245,0.037440719082951546,387468,ok,False,20,33,,
semantic_cell_core_sparse,39,16,322,2070,,,False,True,10,0,4.4958474635153935e-10,True,0.006335478741675615,0.0023748320527374744,0.018282045144587755,386108,ok,False,,,,
local_sparse_schur_sparse,39,16,322,2070,4096,spilu,False,True,8,0,3.7798251989502825e-09,True,0.040840200148522854,0.029468538239598274,0.08046122593805194,386932,ok,False,48,72,,
interface_basis_constant_r1_sparse,39,16,322,2070,,,False,True,8,0,3.772780861696575e-09,True,0.049586358945816755,0.027731578331440687,0.08952333917841315,388248,ok,False,48,72,,
interface_basis_constant_r2_sparse,39,16,322,2070,,,False,True,8,0,3.771618870859013e-09,True,0.056082942988723516,0.045129137113690376,0.11046277824789286,388252,ok,False,48,72,,
interface_basis_constant_r4_sparse,39,16,322,2070,,,False,True,8,0,3.760263317512067e-09,True,0.04569411091506481,0.027695049066096544,0.08252359926700592,388288,ok,False,48,72,,
interface_basis_graph_laplacian_r1_sparse,39,16,322,2070,,,False,True,8,0,3.779826908460761e-09,True,0.04568500304594636,0.02800877019762993,0.08251389069482684,388292,ok,False,48,72,,
interface_basis_graph_laplacian_r2_sparse,39,16,322,2070,,,False,True,8,0,3.779826787684878e-09,True,0.051501945592463017,0.031665023881942034,0.09369048615917563,388332,ok,False,48,72,,
interface_basis_graph_laplacian_r4_sparse,39,16,322,2070,,,False,True,8,0,3.760263317456688e-09,True,0.04766277829185128,0.028131880797445774,0.08486798265948892,388352,ok,False,48,72,,
interface_basis_snapshot_pod_r1_sparse,39,16,322,2070,,,False,True,8,0,3.779818544416139e-09,True,0.05735560925677419,0.02860847907140851,0.09554478712379932,388344,ok,False,48,72,,
interface_basis_snapshot_pod_r2_sparse,39,16,322,2070,,,False,True,8,0,3.7787472809338616e-09,True,0.05100996978580952,0.029272078070789576,0.08954137284308672,388404,ok,False,48,72,,
interface_basis_snapshot_pod_r4_sparse,39,16,322,2070,,,False,True,8,0,3.777239162600484e-09,True,0.05225020507350564,0.03000450786203146,0.0913077793084085,388396,ok,False,48,72,,
interface_basis_schur_low_rank_r1_sparse,39,16,322,2070,,,False,True,8,0,3.779825199006966e-09,True,0.047448272816836834,0.028710059821605682,0.08470879402011633,388312,ok,False,48,72,,
interface_basis_schur_low_rank_r2_sparse,39,16,322,2070,,,False,True,8,0,3.779763601455793e-09,True,0.06933152908459306,0.09155094670131803,0.17712318617850542,388332,ok,False,48,72,,
interface_basis_schur_low_rank_r4_sparse,39,16,322,2070,,,False,True,8,0,3.779749906763895e-09,True,0.047743520233780146,0.02868239814415574,0.0854045539163053,388348,ok,False,48,72,,
semantic_cell_core_sparse,41,17,435,2847,,,False,True,8,0,1.4172482344950902e-10,True,0.017625337932258844,0.0035941977985203266,0.03890835214406252,386724,ok,False,,,,
local_sparse_schur_sparse,41,17,435,2847,4096,spilu,False,True,7,0,7.99240542222136e-11,True,0.05630446970462799,0.03541047731414437,0.10479637701064348,387440,ok,False,56,85,,
interface_basis_constant_r1_sparse,41,17,435,2847,,,False,True,7,0,3.057507858801187e-11,True,0.08708145096898079,0.05256437696516514,0.1572939888574183,388572,ok,False,56,85,,
interface_basis_constant_r2_sparse,41,17,435,2847,,,False,True,7,0,2.0297068044078484e-09,True,0.07220297632738948,0.033685990143567324,0.12068302184343338,388636,ok,False,56,85,,
interface_basis_constant_r4_sparse,41,17,435,2847,,,False,True,7,0,2.0297068044078484e-09,True,0.09247851418331265,0.03989156475290656,0.15145999379456043,388600,ok,False,56,85,,
interface_basis_graph_laplacian_r1_sparse,41,17,435,2847,,,False,True,7,0,3.05691932850165e-11,True,0.08990637073293328,0.03699659323319793,0.1419468210078776,388732,ok,False,56,85,,
interface_basis_graph_laplacian_r2_sparse,41,17,435,2847,,,False,True,7,0,2.0297068056543724e-09,True,0.0711516160517931,0.03816127683967352,0.12196701997891068,388716,ok,False,56,85,,
interface_basis_graph_laplacian_r4_sparse,41,17,435,2847,,,False,True,7,0,2.3140923582575064e-09,True,0.08043879317119718,0.03690948989242315,0.13214341085404158,388732,ok,False,56,85,,
interface_basis_snapshot_pod_r1_sparse,41,17,435,2847,,,False,True,7,0,8.067803078026554e-11,True,0.06861982913687825,0.03466886002570391,0.11595310596749187,388712,ok,False,56,85,,
interface_basis_snapshot_pod_r2_sparse,41,17,435,2847,,,False,True,7,0,8.572724011300885e-11,True,0.08484208397567272,0.03765258891507983,0.13873012410476804,388732,ok,False,56,85,,
interface_basis_snapshot_pod_r4_sparse,41,17,435,2847,,,False,True,7,0,3.116945379968431e-11,True,0.06737762922421098,0.03363969177007675,0.11392017779871821,388716,ok,False,56,85,,
interface_basis_schur_low_rank_r1_sparse,41,17,435,2847,,,False,True,7,0,7.992405437604855e-11,True,0.09479712881147861,0.036592232063412666,0.15451481565833092,388704,ok,False,56,85,,
interface_basis_schur_low_rank_r2_sparse,41,17,435,2847,,,False,True,7,0,7.992342736866334e-11,True,0.09402306191623211,0.04728109808638692,0.15382368536666036,388716,ok,False,56,85,,
interface_basis_schur_low_rank_r4_sparse,41,17,435,2847,,,False,True,7,0,2.1678081838122765e-11,True,0.06972179282456636,0.03437426500022411,0.11679763719439507,388764,ok,False,56,85,,
semantic_cell_core_sparse,44,18,92,572,,,False,True,8,0,1.0005877802002774e-10,True,0.002511529251933098,0.0016707461327314377,0.007570725865662098,385304,ok,False,,,,
local_sparse_schur_sparse,44,18,92,572,4096,spilu,False,True,7,0,1.4485872548316965e-13,True,0.034274146892130375,0.014592687133699656,0.06106458278372884,385924,ok,False,13,22,,
interface_basis_constant_r1_sparse,44,18,92,572,,,False,True,7,0,1.4485874992653745e-13,True,0.018532856833189726,0.00910517480224371,0.03093030070886016,387052,ok,False,13,22,,
interface_basis_constant_r2_sparse,44,18,92,572,,,False,True,7,0,1.4485874992653745e-13,True,0.019405009225010872,0.009548659902065992,0.032615433912724257,387064,ok,False,13,22,,
interface_basis_constant_r4_sparse,44,18,92,572,,,False,True,7,0,1.4485874992653745e-13,True,0.01637766882777214,0.00945690693333745,0.028901841025799513,387056,ok,False,13,22,,
interface_basis_graph_laplacian_r1_sparse,44,18,92,572,,,False,True,7,0,1.4485874992653745e-13,True,0.01607920601963997,0.009279402904212475,0.0284483483992517,387148,ok,False,13,22,,
interface_basis_graph_laplacian_r2_sparse,44,18,92,572,,,False,True,7,0,1.448586062979442e-13,True,0.01643734099343419,0.009834136813879013,0.029395179823040962,387252,ok,False,13,22,,
interface_basis_graph_laplacian_r4_sparse,44,18,92,572,,,False,True,7,0,1.448588993788992e-13,True,0.01971564395353198,0.01040930999442935,0.03345025610178709,387176,ok,False,13,22,,
interface_basis_snapshot_pod_r1_sparse,44,18,92,572,,,False,True,7,0,1.448586299037064e-13,True,0.020436120685189962,0.009568005800247192,0.03318531718105078,387172,ok,False,13,22,,
interface_basis_snapshot_pod_r2_sparse,44,18,92,572,,,False,True,7,0,1.4485866541182592e-13,True,0.025049707852303982,0.013388510327786207,0.04272252507507801,387192,ok,False,13,22,,
interface_basis_snapshot_pod_r4_sparse,44,18,92,572,,,False,True,7,0,1.4485871347680134e-13,True,0.02059341687709093,0.009643146768212318,0.03358704410493374,387216,ok,False,13,22,,
interface_basis_schur_low_rank_r1_sparse,44,18,92,572,,,False,True,7,0,1.4485857141450333e-13,True,0.01900542713701725,0.009390360675752163,0.0316148498095572,387124,ok,False,13,22,,
interface_basis_schur_low_rank_r2_sparse,44,18,92,572,,,False,True,7,0,1.448587743221185e-13,True,0.17224040254950523,0.02835407992824912,0.23041068529710174,387164,ok,False,13,22,,
interface_basis_schur_low_rank_r4_sparse,44,18,92,572,,,False,True,7,0,1.448587990059327e-13,True,0.01703337300568819,0.00938840676099062,0.029673163779079914,387184,ok,False,13,22,,
semantic_cell_core_sparse,49,19,401,2617,,,False,True,7,0,2.249140684705703e-09,True,0.00744609022513032,0.0018067117780447006,0.020903821103274822,386620,ok,False,,,,
local_sparse_schur_sparse,49,19,401,2617,4096,spilu,False,True,5,0,2.090019431266554e-12,True,0.04659307422116399,0.02434698399156332,0.08216356206685305,387340,ok,False,52,77,,
interface_basis_constant_r1_sparse,49,19,401,2617,,,False,True,5,0,4.296142891976299e-10,True,0.15441269287839532,0.0374011448584497,0.2678919113241136,388420,ok,False,52,77,,
interface_basis_constant_r2_sparse,49,19,401,2617,,,False,True,5,0,4.6114849726261584e-10,True,0.060047858860343695,0.025380960665643215,0.0969928540289402,388472,ok,False,52,77,,
interface_basis_constant_r4_sparse,49,19,401,2617,,,False,True,5,0,4.6114849726261584e-10,True,0.0952827837318182,0.03679505409672856,0.15361771686002612,388448,ok,False,52,77,,
interface_basis_graph_laplacian_r1_sparse,49,19,401,2617,,,False,True,5,0,4.692274094310719e-10,True,0.09518605191260576,0.038717472925782204,0.15273467358201742,388500,ok,False,52,77,,
interface_basis_graph_laplacian_r2_sparse,49,19,401,2617,,,False,True,5,0,4.611484972626133e-10,True,0.0883713299408555,0.027123101986944675,0.14584240643307567,388624,ok,False,52,77,,
interface_basis_graph_laplacian_r4_sparse,49,19,401,2617,,,False,True,5,0,4.825602502042752e-10,True,0.055285932030528784,0.025599243119359016,0.09180131834000349,388524,ok,False,52,77,,
interface_basis_snapshot_pod_r1_sparse,49,19,401,2617,,,False,True,5,0,2.0780270028531802e-10,True,0.055228183045983315,0.0239262031391263,0.09023224422708154,388512,ok,False,52,77,,
interface_basis_snapshot_pod_r2_sparse,49,19,401,2617,,,False,True,5,0,2.8566234020709894e-10,True,0.06246114242821932,0.026235940866172314,0.10013316804543138,388540,ok,False,52,77,,
interface_basis_snapshot_pod_r4_sparse,49,19,401,2617,,,False,True,5,0,7.717606494812822e-11,True,0.06579125206917524,0.026272891089320183,0.10521906381472945,388528,ok,False,52,77,,
interface_basis_schur_low_rank_r1_sparse,49,19,401,2617,,,False,True,5,0,2.09001943143394e-12,True,0.060837815050035715,0.02709624171257019,0.09946212265640497,388508,ok,False,52,77,,
interface_basis_schur_low_rank_r2_sparse,49,19,401,2617,,,False,True,5,0,2.0900284631987197e-12,True,0.05874196905642748,0.025115130934864283,0.09540759865194559,388556,ok,False,52,77,,
interface_basis_schur_low_rank_r4_sparse,49,19,401,2617,,,False,True,5,0,8.221999414447843e-12,True,0.06257452582940459,0.02457432309165597,0.10703966207802296,388560,ok,False,52,77,,
